date,mr_face_total,mr_face_short,mr_face_long,mr_margin,mr_dv01,sl_face_3Y,sl_dv01_3Y,sl_face_10Y,sl_dv01_10Y,sl_face_net,sl_gross_trend,sl_gross_cycle,sl_gross_policy,sl_gross_trade,sl_gross_risk,sl_face_gross,sl_margin,sl_dv01,total_margin
2022-04-15,190832985234,190832985234,0,9541649262,11750235,2108762645,-632629,748534040,-748534,2857296685,1994522523,433816927,433816927,433816927,438676618,3734649920,142864834,1381163,9684514096
2022-04-18,190832985234,190832985234,0,9541649262,11750235,2146155644,-643847,756983408,-756983,2903139052,2028039636,440813092,440813092,440813092,447339860,3797818773,145156953,1400830,9686806214
2022-04-19,190832985234,190832985234,0,9541649262,11750235,2145253053,-643576,754733782,-754734,2899986835,2028094282,440031576,440031576,440031576,448202174,3796391184,144999342,1398310,9686648603
2022-04-20,95416492617,95416492617,0,4770824631,7037321,2180935856,-654281,764574139,-764574,2945509995,2063823835,446193250,446193250,446193250,456893591,3859297176,147275500,1418855,4918100131
2022-04-21,0,0,0,0,0,2250131243,-675039,789836809,-789837,3039968053,2132593432,457743963,457743963,457743963,465857270,3971682593,151998403,1464876,151998403
2022-04-22,0,0,0,0,0,2317710287,-695313,814705499,-814705,3132415786,2206818010,469246736,469246736,469246736,482142433,4096700652,156620789,1510019,156620789
2022-04-25,0,0,0,0,0,2155625300,-646688,762685993,-762686,2918311293,2039829173,444036053,444036053,444036053,453626039,3825563371,145915565,1409374,145915565
2022-04-26,0,0,0,0,0,2106793317,-632038,774804578,-774805,2881597896,1989853606,449707437,449707437,449707437,457378021,3796353938,144079895,1406843,144079895
2022-04-27,0,0,0,0,0,1786858287,-536057,765675371,-765675,2552533657,1663704054,448473723,448473723,448473723,456591566,3465716790,127626683,1301733,127626683
2022-04-28,0,0,0,0,0,1874629651,-562389,608326721,-608327,2482956372,1584123734,452820049,452820049,452820049,459627507,3402211387,124147819,1170716,124147819
2022-04-29,0,0,0,0,0,1921916139,-576575,625577028,-625577,2547493166,1646945179,453146653,453146653,453146653,458891971,3465277109,127374658,1202152,127374658
2022-05-02,0,0,0,0,0,1838681756,-551605,596524066,-596524,2435205822,1575029613,432831607,432831607,432831607,438318612,3311843045,121760291,1148129,121760291
2022-05-03,0,0,0,0,0,1915854173,-574756,688613718,-688614,2604467891,1740724220,434087099,434087099,434087099,438517628,3481503146,130223395,1263370,130223395
2022-05-04,0,0,0,0,0,1967803805,-590341,691781860,-691782,2659585665,1790985043,436483144,436483144,436483144,440848809,3541283284,132979283,1282123,132979283
2022-05-06,0,0,0,0,0,1999408767,-599823,704388276,-704388,2703797043,1825535886,441639079,441639079,441639079,446656081,3597109206,135189852,1304211,135189852
2022-05-09,0,0,0,0,0,1993997612,-598199,708421040,-708421,2702418652,1830119173,439165667,439165667,439165667,445197521,3592813694,135120933,1306620,135120933
2022-05-10,0,0,0,0,0,2098812738,-629644,727980310,-727980,2826793048,1946952269,442158784,442158784,442158784,446635573,3720064193,141339652,1357624,141339652
2022-05-11,0,0,0,0,0,1997934514,-599380,674759832,-674760,2672694346,1842675102,417406024,417406024,417406024,422198827,3517092000,133634717,1274140,133634717
2022-05-12,0,0,0,0,0,1927606348,-578282,632969918,-632970,2560576266,1745045363,410353609,410353609,410353609,415529923,3391636111,128028813,1211252,128028813
2022-05-13,0,0,0,0,0,1875628029,-562688,614789714,-614790,2490417743,1674481663,410442207,410442207,410442207,415390541,3321198825,124520887,1177478,124520887
2022-05-16,0,0,0,0,0,1637603821,-491281,593868172,-593868,2231471993,1418958330,409368803,409368803,409368803,415592746,3062657485,111573600,1085149,111573600
2022-05-17,0,0,0,0,0,1636583281,-490975,589453452,-589453,2226036732,1413383860,409698060,409698060,409698060,416441308,3058919348,111301837,1080428,111301837
2022-05-18,0,0,0,0,0,1636027776,-490808,581628310,-581628,2217656086,1407489502,408608199,408608199,408608199,415658013,3048972111,110882804,1072437,110882804
2022-05-19,0,0,0,0,0,1851818189,-555545,578429945,-578430,2430248134,1617855161,409370106,409370106,409370106,415717345,3261682824,121512407,1133975,121512407
2022-05-20,0,0,0,0,0,1807082817,-542125,615296248,-615296,2422379066,1616204722,405441467,405441467,405441467,410150056,3242679177,121118953,1157421,121118953
2022-05-23,0,0,0,0,0,1707290168,-512187,626700147,-626700,2333990314,1510813998,412835502,412835502,412835502,415330190,3164650694,116699516,1138887,116699516
2022-05-24,0,0,0,0,0,1771477270,-531443,604339147,-604339,2375816417,1543085084,417000018,417000018,417000018,418268720,3212353857,118790821,1135782,118790821
2022-05-25,0,0,0,0,0,1652906242,-495872,595661574,-595662,2248567817,1405406258,421287801,421287801,421287801,420701843,3089971503,112428391,1091533,112428391
2022-05-26,0,0,0,0,0,1515631795,-454690,558504482,-558504,2074136277,1233149180,420138712,420138712,420138712,419429038,2912994353,103706814,1013194,103706814
2022-05-27,0,0,0,0,0,1369507842,-410852,516400436,-516400,1885908278,1036851249,424380801,424380801,424380801,424085373,2734079025,94295414,927253,94295414
2022-05-30,0,0,0,0,0,1121970369,-336591,476572905,-476573,1598543274,747839829,425812921,425812921,425812921,426735318,2452013910,79927164,813164,79927164
2022-05-31,0,0,0,0,0,1147891888,-344368,492939289,-492939,1640831177,810378817,415412368,415412368,415412368,415784744,2472400664,82041559,837307,82041559
2022-06-02,0,0,0,0,0,1478004626,-443401,561472028,-561472,2039476655,1227800174,406530455,406530455,406530455,407914884,2855306424,101973833,1004873,101973833
2022-06-03,0,0,0,0,0,1570187590,-471056,551623211,-551623,2121810802,1307349495,407401916,407401916,407401916,407744441,2937299683,106090540,1022679,106090540
2022-06-07,0,0,0,0,0,1667352373,-500206,565090188,-565090,2232442561,1443353107,394614802,394614802,394614802,394754951,3021952463,111622128,1065296,111622128
2022-06-08,0,0,0,0,0,1771417498,-531425,591502668,-591503,2362920167,1581103966,391232994,391232994,391232994,391882781,3146685728,118146008,1122928,118146008
2022-06-09,0,0,0,0,0,1909482877,-572845,623707953,-623708,2533190830,1750768607,391267564,391267564,391267564,391380469,3315951768,126659541,1196553,126659541
2022-06-10,0,0,0,0,0,1959993547,-587998,636734311,-636734,2596727858,1813739547,391441265,391441265,391441265,391335485,3379398827,129836393,1224732,129836393
2022-06-13,0,0,0,0,0,1759075357,-527723,601514710,-601515,2360590067,1649222587,355688444,355688444,355688444,355697852,3071985770,118029503,1129237,118029503
2022-06-14,0,0,0,0,0,1771875620,-531563,610320547,-610321,2382196168,1661917365,359668796,359668796,359668796,358727586,3099651340,119109808,1141883,119109808
2022-06-15,0,0,0,0,0,1742933151,-522880,600405972,-600406,2343339123,1633842817,354318468,354318468,354318468,353459097,3050257316,117166956,1123286,117166956
2022-06-16,0,0,0,0,0,1745786022,-523736,601291806,-601292,2347077828,1632499663,356153781,356153781,356153781,353883177,3054844182,117353891,1125028,117353891
2022-06-17,0,0,0,0,0,1771155885,-531347,611180586,-611181,2382336472,1656359300,361818826,361818826,361818826,359479307,3101295085,119116824,1142527,119116824
2022-06-20,0,0,0,0,0,1748014751,-524404,605748930,-605749,2353763680,1636950139,357762089,357762089,357762089,356472726,3066709132,117688184,1130153,117688184
2022-06-21,0,0,0,0,0,1744013835,-523204,607073174,-607073,2351087009,1634576262,358544864,358544864,358544864,359123844,3069334697,117554350,1130277,117554350
2022-06-22,0,0,0,0,0,1682138167,-504641,583838019,-583838,2265976186,1574222008,346066604,346066604,346066604,346445633,2958867453,113298809,1088479,113298809
2022-06-23,0,0,0,0,0,1790332042,-537100,607275126,-607275,2397607168,1664892750,366411932,366411932,366411932,366521379,3130649926,119880358,1144375,119880358
2022-06-24,0,0,0,0,0,1747849563,-524355,594140065,-594140,2341989628,1625598154,358314125,358314125,358314125,358550900,3059091428,117099481,1118495,117099481
2022-06-27,0,0,0,0,0,1767997883,-530399,594278444,-594278,2362276327,1638819369,361728479,361728479,361728479,361728479,3085733285,118113816,1124678,118113816
2022-06-28,0,0,0,0,0,1767369838,-530211,593846308,-593846,2361216145,1637786090,361715028,361715028,361715028,361715028,3084646201,118060807,1124057,118060807
2022-06-29,0,0,0,0,0,1780369331,-534111,577697181,-577697,2358066511,1627401962,365332275,365332275,365332275,365332275,3088731061,117903326,1111808,117903326
2022-06-30,190832985234,190832985234,0,9541649262,45259356,1711984306,-513595,469502813,-469503,2181487119,1452576540,364455289,364455289,364455289,364455289,2910397697,109074356,983098,9650723618
2022-07-01,190832985234,190832985234,0,9541649262,45259356,859856940,-257957,305675232,-305675,1165532173,1165532173,351743639,351743639,351743639,351743639,2572506727,58276609,563632,9599925870
2022-07-04,190832985234,190832985234,0,9541649262,45259356,930719795,-279216,293956343,-293956,1224676138,1224935407,352599286,352340016,352340016,352340016,2634554742,61233807,573172,9602883069
2022-07-05,190832985234,190832985234,0,9541649262,45259356,887029316,-266109,267173290,-267173,1154202606,1155682241,356034281,354554647,354554647,354554647,2575380461,57710130,533282,9599359392
2022-07-06,190832985234,190832985234,0,9541649262,45259356,811451550,-243435,239617710,-239618,1051069261,1053195598,357609705,355483368,355483368,355483368,2477255407,52553463,483053,9594202725
2022-07-07,190832985234,190832985234,0,9541649262,45259356,738516767,-221555,240422932,-240423,978939699,980769030,375523081,373693751,373693751,373693751,2477373362,48946985,461978,9590596247
2022-07-08,190832985234,190832985234,0,9541649262,45259356,742418640,-222726,232456025,-232456,974874665,976198733,377210668,375886601,375886601,375886601,2481069202,48743733,455182,9590392995
2022-07-11,190832985234,190832985234,0,9541649262,45259356,753535360,-226061,100182874,-100183,853718234,854852781,383424078,382289531,382289531,382289531,2385145451,42685912,326243,9584335173
2022-07-12,190832985234,190832985234,0,9541649262,45259356,271271108,-81381,113991362,-113991,385262470,387180214,388045931,386128187,386128187,386128187,1933610705,19263123,195373,9560912385
2022-07-13,190832985234,190832985234,0,9541649262,45259356,311544216,-93463,128126376,-128126,439670591,441818553,393681614,391533653,391533653,391533653,2010101125,21983530,221590,9563632791
2022-07-14,190832985234,190832985234,0,9541649262,45259356,347458921,-104238,141986548,-141987,489445469,491302195,399087426,397230700,397230700,397230700,2082081722,24472273,246224,9566121535
2022-07-15,0,0,0,0,0,379528799,-113859,151456101,-151456,530984900,533317178,400796214,398463937,398463937,398463937,2129505203,26549245,265315,26549245
2022-07-18,0,0,0,0,0,408972172,-122692,4761119,-4761,413733291,415708433,400930944,398955802,398955802,398955802,2013506785,20686665,127453,20686665
2022-07-19,0,0,0,0,0,443330304,-132999,8795843,-8796,452126147,454376173,400958617,398708590,398708590,398708590,2051460561,22606307,141795,22606307
2022-07-20,0,0,0,0,0,461569783,-138471,4110821,-4111,465680604,466112092,387109683,386678195,386678195,386678195,2013256361,23284030,142582,23284030
2022-07-21,0,0,0,0,0,22533198,6760,716446,716,23249644,22921321,398171300,397842978,397842978,397842978,1614621554,1162482,7476,1162482
2022-07-22,0,0,0,0,0,19786643,5936,8257658,8258,28044301,26718792,393771957,392446447,392446447,392446447,1597830089,1402215,14194,1402215
2022-07-25,0,0,0,0,0,18301677,5491,9378552,9379,27680229,25216389,389768164,387304324,387304324,387304324,1576897526,1384011,14869,1384011
2022-07-26,0,0,0,0,0,25925113,7778,13928125,13928,39853238,37131079,391017498,388295339,388295339,388295339,1593034596,1992662,21706,1992662
2022-07-27,0,0,0,0,0,59764842,17929,1201400,1201,60966242,57449328,391514820,387997906,387997906,387997906,1612957868,3048312,19131,3048312
2022-07-28,0,0,0,0,0,75152908,22546,12627638,-12628,87780546,86205532,403531527,400549461,400549461,400549461,1691385441,4389027,35174,4389027
2022-07-29,0,0,0,0,0,56901274,17070,14317992,-14318,71219266,68950366,391154034,386846585,386846585,386846585,1620644153,3560963,31388,3560963
2022-08-01,0,0,0,0,0,556122594,-166837,194663829,-194664,750786423,49119984,389878854,386673434,386673434,386673434,1599019139,37539321,361501,37539321
2022-08-02,0,0,0,0,0,532835778,-159851,173625903,-173626,706461681,70903541,390012444,387352779,387352779,387352779,1622974320,35323084,333477,35323084
2022-08-03,0,0,0,0,0,526114179,-157834,162243547,-162244,688357726,91841979,391568873,388630832,388630832,388630832,1649303347,34417886,320078,34417886
2022-08-04,0,0,0,0,0,541591160,-162477,156339310,-156339,697930470,77481905,389275104,386137271,386137271,386137271,1625168822,34896524,318817,34896524
2022-08-05,0,0,0,0,0,589050639,-176715,152625933,-152626,741676572,57585798,401088906,398173464,398173464,398173464,1653195096,37083829,329341,37083829
2022-08-08,0,0,0,0,0,604196739,-181259,143814703,-143815,748011442,55258622,403153809,400116254,400116254,400116254,1658761193,37400572,325074,37400572
2022-08-09,0,0,0,0,0,574670199,-172401,133323198,-133323,707993397,97553900,404327293,401220004,401220004,401220004,1705541204,35399670,305724,35399670
2022-08-10,0,0,0,0,0,554962541,-166489,123992126,-123992,678954667,130558238,406418060,403094845,403094845,403094845,1746260832,33947733,290481,33947733
2022-08-11,0,0,0,0,0,535843055,-160753,126286904,-126287,662129959,147171022,406313610,402987371,402987371,402987371,1762446744,33106498,287040,33106498
2022-08-12,0,0,0,0,0,563882435,-169165,138330478,-138330,702212912,103658921,404642039,401229795,401229795,401229795,1711990345,35110646,307495,35110646
2022-08-16,0,0,0,0,0,515610226,-154683,126296227,-126296,641906453,132524631,388592393,385838692,385838692,385838692,1678633100,32095323,280979,32095323
2022-08-17,0,0,0,0,0,494127948,-148238,128734633,-128735,622862581,159696357,392767190,389791748,389791748,389791748,1721838793,31143129,276973,31143129
2022-08-18,0,0,0,0,0,518315882,-155495,214085083,-214085,732400965,112919320,391086740,388004174,388004174,388004174,1668018581,36620048,369580,36620048
2022-08-19,0,0,0,0,0,688168125,-206450,185852605,-185853,874020730,85644413,396075408,392300909,392300909,392300909,1658622548,43701036,392303,43701036
2022-08-22,0,0,0,0,0,676545164,-202964,227339028,-227339,903884192,116229538,395688467,391966188,391966188,391966188,1687816568,45194210,430303,45194210
2022-08-23,0,0,0,0,0,783583408,-235075,258458407,-258458,1042041815,254015957,395909087,392116771,392116771,392116771,1826275358,52102091,493533,52102091
2022-08-24,0,0,0,0,0,890247034,-267074,278293298,-278293,1168540332,381320804,395771943,391447585,391447585,391447585,1951435501,58427017,545367,58427017
2022-08-25,0,0,0,0,0,1243654017,-373096,374172875,-374173,1617826892,882252536,369870634,365703721,365703721,365703721,2349234334,80891345,747269,80891345
2022-08-26,0,0,0,0,0,1151731217,-345519,352464424,-352464,1504195642,755659223,376452143,372084276,372084276,372084276,2248364194,75209782,697984,75209782
2022-08-29,0,0,0,0,0,1172076332,-351623,369729715,-369730,1541806047,797889738,374142539,369773769,369773769,369773769,2281353586,77090302,721353,77090302
2022-08-30,0,0,0,0,0,1238521499,-371556,389461097,-389461,1627982596,885044298,373605183,369333115,369333115,369333115,2366648825,81399130,761018,81399130
2022-08-31,0,0,0,0,0,1358466125,-407540,416985937,-416986,1775452062,1017142869,381368635,376940557,376940557,376940557,2529333176,88772603,824526,88772603
2022-09-01,0,0,0,0,0,1223162055,-366949,405656607,-405657,1628818662,1633429345,378354093,373743410,373743410,373743410,3133013668,81440933,772605,81440933
2022-09-02,0,0,0,0,0,1183029331,-354909,392638057,-392638,1575667388,1581717093,365952495,359902790,359902790,359902790,3027377958,78783369,747547,78783369
2022-09-05,0,0,0,0,0,1170696627,-351209,385955440,-385955,1556652067,1563504243,362734177,355882001,355882001,355882001,2993884424,77832603,737164,77832603
2022-09-06,0,0,0,0,0,1234473473,-370342,388369690,-388370,1622843164,1629090564,389450892,383203492,383203492,383203492,3168151933,81142158,758712,81142158
2022-09-07,0,0,0,0,0,1205251438,-361575,377248181,-377248,1582499619,1588959071,393118316,386658864,386658864,386658864,3142053978,79124981,738824,79124981
